id,in_reply_to_user_id,text,created_at,author_id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,referenced_tweets/0/id,referenced_tweets/0/type,entities/mentions/0/entities/start,entities/mentions/0/entities/end,entities/mentions/0/entities/username,entities/mentions/0/entities/id,entities/urls/0/entities/start,entities/urls/0/entities/end,entities/urls/0/entities/url,entities/urls/0/entities/expanded_url,entities/urls/0/entities/display_url,entities/urls/0/entities/images/0/entities/url,entities/urls/0/entities/images/0/entities/width,entities/urls/0/entities/images/0/entities/height,entities/urls/0/entities/status,entities/urls/0/entities/title,entities/urls/0/entities/description,entities/urls/0/entities/unwound_url,entities/hashtags/0/entities/start,entities/hashtags/0/entities/end,entities/hashtags/0/entities/tag
1469287023940800512,,"Dari kemaren tl isinya orang makan seblak,hayang seblak jadinya kan😭.",2021-12-10T12:44:59.000Z,1085712257202319366,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
1469286277836988422,9.362599654503136e+17,@afriedciken @SukabumiiFess Makan seblak di dago?,2021-12-10T12:42:01.000Z,406221730,0,0,0,0,1.4692786893931438e+18,replied_to,13.0,27.0,SukabumiiFess,1.4032010631764582e+18,,,,,,,,,,,,,,,
1469286243393421312,,"Kuenyang pol makan ayam geprek, seblak, sama jamur krispi 🤩",2021-12-10T12:41:53.000Z,1332036401299275777,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1469284938423754753,1.3728924730605158e+18,"@purplethvticx udah abis makan burger, LO JGAN MAKAN MIE &amp; SEBLAK Y",2021-12-10T12:36:41.000Z,1213039502458945536,0,1,0,0,1.4692840996217528e+18,replied_to,0.0,14.0,purplethvticx,1.483080565251527e+18,,,,,,,,,,,,,,,
1469284763273818124,1.2459560692784087e+18,@aprxjm iya ni ujan2 gini emg paling enak makan seblak,2021-12-10T12:36:00.000Z,1433758340220215300,0,1,0,0,1.469284367369339e+18,replied_to,0.0,7.0,aprxjm,1.2459560692784087e+18,,,,,,,,,,,,,,,
1469284640334618624,,Ngomongin seblak jadi inget makan seblak pas lagi anosmia:( ga enak bener dah,2021-12-10T12:35:30.000Z,1372849404063801344,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1469283827767861252,1.2590226105636536e+18,@BSDFESS suka nder. ini kebetulan lagi makan seblak itadakimas https://t.co/ekD9Jigk7U,2021-12-10T12:32:17.000Z,1313067318235197440,0,0,1,0,1.46928325388229e+18,replied_to,0.0,8.0,BSDFESS,1.2590226105636536e+18,63.0,86.0,https://t.co/ekD9Jigk7U,https://twitter.com/samsunglix/status/1469283827767861252/photo/1,pic.twitter.com/ekD9Jigk7U,,,,,,,,,,
1469282937027760130,1.4572620246021816e+18,"@xzsaka lagi makan seblak
mw ga?",2021-12-10T12:28:44.000Z,1459440282034868227,0,1,0,0,1.469282466951172e+18,replied_to,0.0,7.0,xzsaka,1.4572620246021816e+18,,,,,,,,,,,,,,,
1469282497477238785,,"ngga makan makanan instan, gatau kenapa kalo aku makan makanan instan pasti langsung muncul jerawat gitu entah satu atau langsung banyak. tapi ga semata mata cuma makan sih, tetep dibarengi skincare juga biar bisa bebas dari jerawat. cuma pesona seblak tuh terlalu kuat 💔 https://t.co/SNQvz3FbyC",2021-12-10T12:27:00.000Z,1018055565572857856,0,1,0,0,1.4692304518814925e+18,quoted,,,,,272.0,295.0,https://t.co/SNQvz3FbyC,https://twitter.com/ohmybeautybank/status/1469230451881492481,twitter.com/ohmybeautybank…,,,,,,,,,,
1469281905350615052,728318395.0,"@rainyisrain_ Aku belum pernah makan seblak asli, tp kalo beli seblak selalu minta kuahnya dikit biar ilang pas sampe rumah 😂",2021-12-10T12:24:38.000Z,72786541,0,1,0,0,1.4692779837896212e+18,replied_to,0.0,13.0,rainyisrain_,728318395.0,,,,,,,,,,,,,,,
1469281203291181056,1.390632869475676e+18,"@Njunieev udh dua bulan gk makan seblak hwhhw, martabak manis?",2021-12-10T12:21:51.000Z,1384788153647517697,0,1,0,0,1.4692613621613568e+18,replied_to,0.0,9.0,Njunieev,1.390632869475676e+18,,,,,,,,,,,,,,,
1469281118713040897,,"mau makan seblak, tapi lagi gamau makan seblak",2021-12-10T12:21:31.000Z,1463160528902176770,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
1469280425306517504,,Abis makan seblak langsung minum kopi,2021-12-10T12:18:45.000Z,1454678798046093313,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1469280404788023297,1.0814027908223918e+18,@PWARKJEONGIE makan seblak^ km ??,2021-12-10T12:18:41.000Z,1256479419478102016,0,1,0,0,1.4692785758827356e+18,replied_to,0.0,13.0,PWARKJEONGIE,1.0814027908223918e+18,,,,,,,,,,,,,,,
1469280293009780737,309503847.0,"@ufphie @txtdarigajelas @halahyauds sok sokan makan sereal lu, biasanya makan seblak aja blepotan lu",2021-12-10T12:18:14.000Z,1070605261092478976,0,1,0,0,1.4692799932135137e+18,replied_to,24.0,35.0,halahyauds,514258440.0,,,,,,,,,,,,,,,
1469280114940600323,1.245035149584003e+18,@socooki @Baebae432 tadi abis makan seblak sama taehyung sih 😔,2021-12-10T12:17:31.000Z,1279006173409107971,0,1,0,0,1.4692792741504205e+18,replied_to,9.0,19.0,Baebae432,1.3156543446922568e+18,,,,,,,,,,,,,,,
1469279405767675909,,"2 hari stress mikir ujian, g nafsu makan nasi, yang diorder seblak minumnya kopi, pinter emang nyari penyakit",2021-12-10T12:14:42.000Z,1407854456734027776,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1469278995107573760,1.4494148114360238e+18,"@chitaglorya__ Halo ka..
Disini hujan makan seblak enak ka",2021-12-10T12:13:04.000Z,911754064462995456,0,0,0,0,1.4692743508302438e+18,replied_to,0.0,14.0,chitaglorya__,1.4494148114360238e+18,,,,,,,,,,,,,,,
1469278972470910982,1.314975287294083e+18,@convomf aku gapernah makan seblak,2021-12-10T12:12:59.000Z,1426814828509732864,0,2,0,0,1.4692770079680307e+18,replied_to,0.0,8.0,convomf,1.314975287294083e+18,,,,,,,,,,,,,,,
1469277319625785345,9.392777179665448e+17,"@FOODFESS2 seblak, setiap hari gue makan seblak dan gabosen",2021-12-10T12:06:25.000Z,1053454179174248449,0,0,0,0,1.469167567826604e+18,replied_to,0.0,10.0,FOODFESS2,9.392777179665448e+17,,,,,,,,,,,,,,,
1469277038057967616,,pengen makan seblak dah,2021-12-10T12:05:18.000Z,1383005571645775872,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1469276964967968770,1.2924687129859151e+18,@greylighht Dan kemudian hari ini makan seblak...,2021-12-10T12:05:00.000Z,1267766224294785025,0,1,0,0,1.468966107952259e+18,replied_to,0.0,11.0,greylighht,1.2924687129859151e+18,,,,,,,,,,,,,,,
1469276777360998400,1.273095015372411e+18,"@newnyu98 hahaha disitu gerimis gak teh? 
Disini cuacanya lagi mendukung banget ini teh kalo makan seblak",2021-12-10T12:04:16.000Z,1257917638883196933,0,1,0,0,1.4692748338505605e+18,replied_to,0.0,9.0,newnyu98,1.273095015372411e+18,,,,,,,,,,,,,,,
1469274451858448385,,udah kemarin habis makan seblak langsung ee https://t.co/rFyjoRMJ0q,2021-12-10T11:55:01.000Z,1384491385894576135,0,0,1,0,1.469273605213016e+18,quoted,,,,,44.0,67.0,https://t.co/rFyjoRMJ0q,https://twitter.com/strawbellies_/status/1469273605213016065,twitter.com/strawbellies_/…,,,,,,,,,,
1469274222300045314,,"Dingin dingin makan seblak enak kali ya? 
Ditambah susu putih hangat.",2021-12-10T11:54:07.000Z,1278990786793582595,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1469273592575578115,1.0166496364281978e+18,"@orenjirommm Mau jajan seblak, dah lama gak makan seblak. Sama pengen martabak keju coklat 🤤🤤",2021-12-10T11:51:36.000Z,1433698413279789065,0,0,0,0,1.4692641705540608e+18,replied_to,0.0,12.0,orenjirommm,1.0166496364281978e+18,,,,,,,,,,,,,,,
1469273526850883588,1.291622675467473e+18,@cookiejeonjk KAN emang knp klo makan seblak gapke kerupuk🤨,2021-12-10T11:51:21.000Z,1072791558729031680,0,1,0,0,1.469272758508929e+18,replied_to,0.0,13.0,cookiejeonjk,1.291622675467473e+18,,,,,,,,,,,,,,,
1469273178606243841,,kenapa ya kalo di rumah itu bawaannya pengen makan makanan instan trs kaya mie seblak dimsum dll padahal mak masak banyak :|,2021-12-10T11:49:58.000Z,1429795393785659398,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
1469272889216012288,,gerimis gini enaknya makan seblak,2021-12-10T11:48:49.000Z,1108904839352737792,0,3,0,0,,,,,,,,,,,,,,,,,,,,,
1469272743015186434,1.3102512540319457e+18,"@mikiyowobgt Tergantung, tapi lagi pengen baso aci, dari kemarin makan seblak mulu",2021-12-10T11:48:14.000Z,1459787422783324161,0,1,0,0,1.4692713488117307e+18,replied_to,,,,,,,,,,,,,,,,,,,
1469272635259326464,,normal ga si makan seblak pake nasi?? soalnya kalo ga pake nasi ga kenyang https://t.co/OHqwAtWwqf,2021-12-10T11:47:48.000Z,1190202731178254336,0,4,0,0,,,,,,,75.0,98.0,https://t.co/OHqwAtWwqf,https://twitter.com/_rhynie_/status/1469272635259326464/photo/1,pic.twitter.com/OHqwAtWwqf,,,,,,,,,,
1469270824578289665,1.398146899752882e+18,@rubiesrid makan seblak,2021-12-10T11:40:36.000Z,1463160528902176770,0,1,0,0,1.4692705283933102e+18,replied_to,0.0,10.0,rubiesrid,1.398146899752882e+18,,,,,,,,,,,,,,,
1469270740348248073,,"ikan hiu makan seblak
will you marry me, kak sana?

#onceselcaday #osd 
#TWICE #SANA https://t.co/DFTKS9iy2l",2021-12-10T11:40:16.000Z,1369575364662468608,68,42,190,1,,,,,,,85.0,108.0,https://t.co/DFTKS9iy2l,https://twitter.com/fairyyrene/status/1469270740348248073/photo/1,pic.twitter.com/DFTKS9iy2l,,,,,,,,79.0,84.0,SANA
1469269685858230272,,buset dah gue tinggal makan seblak udh ada sesuatu aja,2021-12-10T11:36:05.000Z,1272137473057939456,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1469269245661831175,,ni gua td pas makan seblak. alias fak pedes bgt https://t.co/ztKLzqsUDr,2021-12-10T11:34:20.000Z,1426398319199232001,0,0,0,0,1.4689852218277765e+18,quoted,,,,,48.0,71.0,https://t.co/ztKLzqsUDr,https://twitter.com/tomhollandsdaya/status/1468985221827776516,twitter.com/tomhollandsday…,,,,,,,,,,
1469268228534800389,,ADA APHA SIE KAWAND?? Mending makan seblak aje dah enak https://t.co/IH843zk9eN,2021-12-10T11:30:18.000Z,1347540612958965767,0,0,0,0,1.4692618654065295e+18,quoted,,,,,56.0,79.0,https://t.co/IH843zk9eN,https://twitter.com/ivecult/status/1469261865406529538,twitter.com/ivecult/status…,,,,,,,,,,
1469268203511554051,1.3835347412871496e+18,@mellifluousye Tapi udh makan seblak tdi siang😭,2021-12-10T11:30:12.000Z,1310184180743942144,0,0,0,0,1.46926787635166e+18,replied_to,0.0,14.0,mellifluousye,1.3835347412871496e+18,,,,,,,,,,,,,,,
1469266509092454400,1.305874780906639e+18,@upilnyatzuyu makan seblak gan,2021-12-10T11:23:28.000Z,1378750044,0,0,0,0,1.4692657671535534e+18,replied_to,0.0,13.0,upilnyatzuyu,1.305874780906639e+18,,,,,,,,,,,,,,,
1469266358974107648,201151463.0,"@ohmybeautybank Beda banget yang kalo habits udah stress, males olahraga, begadang, demen makan indomie tengah malem, makan seblak, junkfood, udah deh itu isi perut sampah semua. Auto breakout. Mau pake skincare yg paling mahal pun ya ga mempan",2021-12-10T11:22:52.000Z,201151463,0,0,0,0,1.4692660977989755e+18,replied_to,0.0,15.0,ohmybeautybank,9.94801274091688e+17,,,,,,,,,,,,,,,
1469266322827583491,1.0166496364281978e+18,@orenjirommm mau makan seblak sama shihlin lokal dekat rumah :),2021-12-10T11:22:43.000Z,1341619930802745344,0,0,0,0,1.4692641705540608e+18,replied_to,0.0,12.0,orenjirommm,1.0166496364281978e+18,,,,,,,,,,,,,,,
1469265201841127424,619030243.0,@FOOD_FESS seblakkk karena aku abis makan seblak,2021-12-10T11:18:16.000Z,929876031447506944,0,0,0,0,1.4692648518683484e+18,replied_to,0.0,10.0,FOOD_FESS,619030243.0,,,,,,,,,,,,,,,
1469264132616585216,1.4381213515841823e+18,@anhyujin sbaar vin yuk makan seblak dlu,2021-12-10T11:14:01.000Z,998506975951400960,0,1,0,0,1.4692640170886062e+18,replied_to,0.0,9.0,anhyujin,1.4381213515841823e+18,,,,,,,,,,,,,,,
1469263585087946754,,Perut aku panas banget abis makan seblak 😭😭,2021-12-10T11:11:50.000Z,1018109180446556160,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1469263246255263744,1.3467768622492426e+18,@iHugMtk TADI kayaknya baru ada yg bilang gak mau makan ayam geprek malem2 skrg malah mau seblak,2021-12-10T11:10:30.000Z,1294605948313407488,0,1,0,0,1.4692586541760676e+18,replied_to,0.0,8.0,iHugMtk,1.3467768622492426e+18,,,,,,,,,,,,,,,
1469262602219884544,1.2047282227488276e+18,"@littlewomen79 Aku kirimin seblak aja gmna? Gak pede ketemu cwek, tkut kmu ilfil duluan malah jadi kenyang mendadak alias gak nafsu makan 😅",2021-12-10T11:07:56.000Z,1393038048179326978,0,0,0,0,1.4692612774489907e+18,replied_to,0.0,14.0,littlewomen79,1.2047282227488276e+18,,,,,,,,,,,,,,,
1469262589754372096,9.2927407732326e+17,"@nuicemedia Bolak balik ke indo dr 2012 grgr ketagihan makan seblak, baso aci, pempek, baso malang, pecel, dll.",2021-12-10T11:07:53.000Z,1316569998286974977,2,2,32,1,1.4691235536729167e+18,replied_to,0.0,11.0,nuicemedia,9.2927407732326e+17,,,,,,,,,,,,,,,
1469261729599131649,1879038889.0,@rentfess Lagi makan seblak,2021-12-10T11:04:28.000Z,1869660511,0,0,0,1,1.469255637875843e+18,replied_to,0.0,9.0,rentfess,1879038889.0,,,,,,,,,,,,,,,
1469261712687726594,1.3992947858825257e+18,@teandkoo Makan seblak sih aku,2021-12-10T11:04:24.000Z,1171790519069900800,0,1,0,0,1.4692471620138107e+18,replied_to,0.0,9.0,teandkoo,1.3992947858825257e+18,,,,,,,,,,,,,,,
1469261362161356802,1.3847881536475177e+18,"@yeinjunie Kaka dah berapa lama ga makan seblak? 😭ku jadi pengen seblak, tmi hari ini ku pengen makan seblak tapi klo martabak juga gapapa si...",2021-12-10T11:03:00.000Z,1390632869475676163,0,2,0,0,1.4692609352608727e+18,replied_to,0.0,10.0,yeinjunie,1.3847881536475177e+18,,,,,,,,,,,,,,,
1469260679227994116,1.4441167462526116e+18,@azzamine_ Makan seblak aja,2021-12-10T11:00:18.000Z,1468443481874235398,0,0,0,0,1.4692593038108426e+18,replied_to,,,,,,,,,,,,,,,,,,,
1469258645934264320,1.4427300022025953e+18,@raemyonn Ga boleh helenn mending makan seblak aja,2021-12-10T10:52:13.000Z,1002543860436758528,0,0,0,0,1.4692472909215252e+18,replied_to,0.0,9.0,raemyonn,1.4427300022025953e+18,,,,,,,,,,,,,,,
1469257874748571648,,kapop sesaat makan seblak inimah,2021-12-10T10:49:09.000Z,1304060716370948096,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1469257756838281217,,Hujan  hujan  tu makan seblak gasie,2021-12-10T10:48:41.000Z,1408715115503837186,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1469257610054422530,9.94801274091688e+17,@ohmybeautybank Baca ini setelah makan seblak dan mendoan.. Holy shit🤣,2021-12-10T10:48:06.000Z,563473188,0,0,0,0,1.4692304518814925e+18,replied_to,0.0,15.0,ohmybeautybank,9.94801274091688e+17,,,,,,,,,,,,,,,
1469256280954966018,,"sejak kapan gue stress makan seblak ya, biasanya gacoan",2021-12-10T10:42:49.000Z,870588171599335425,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1469256223019003904,,"Singkat cerita
👩‍🦰 : mulai besok harus atur pola makan, kurangin makan yg pedes2

........ 

👩 : pulang kerja seblak yok ! 
👩‍🦰 : ayok 

Selesai",2021-12-10T10:42:35.000Z,552555396,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1469255886384156673,,Makan seblak enak nih,2021-12-10T10:41:15.000Z,1214775189541535744,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1469255752170684416,,liat oomf makan seblak jadi ingin mam seblak juga 😔✋,2021-12-10T10:40:43.000Z,1329833189137739777,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1469253285471162370,1.429606778698969e+18,@senjeju aku ga boleh makan seblak mwehehe,2021-12-10T10:30:55.000Z,1398517653619109894,0,1,0,0,1.4692516594023877e+18,replied_to,0.0,8.0,senjeju,1.429606778698969e+18,,,,,,,,,,,,,,,
1469252273549107201,,HAHAAHAHAH sbnernya pas makan seblak suki2 gue agak merasa penistaan seblak https://t.co/ZqJ9zUa0Lf,2021-12-10T10:26:54.000Z,1332540556136775680,0,0,1,0,1.4688072896749937e+18,quoted,,,,,76.0,99.0,https://t.co/ZqJ9zUa0Lf,https://twitter.com/FOOD_FESS/status/1468807289674993665,twitter.com/FOOD_FESS/stat…,,,,,,,,,,
1469252050055692291,,abis makan seblak auto ketiduran terus jadi pusing 😀👍,2021-12-10T10:26:00.000Z,1410409937952337920,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1469251879842422785,,Main congklak sambil makan seblak https://t.co/hz86Ll3OcB,2021-12-10T10:25:20.000Z,1307474214903971840,0,1,0,0,,,,,,,34.0,57.0,https://t.co/hz86Ll3OcB,https://twitter.com/kyualabttrfly/status/1469233030841573382,twitter.com/kyualabttrfly/…,,,,,,,,,,
1469251633548705796,1.4646486397002547e+18,@veeeeyeyeye Yang ada lu tambah sakit gila kalo makan seblak,2021-12-10T10:24:21.000Z,1387735071768023041,0,1,0,0,1.4692515118677445e+18,replied_to,,,,,,,,,,,,,,,,,,,
1469251443634827267,,"Gue lg makan seblak panas + pedes bgt nih, jgn sampe tumpah ke muke lu",2021-12-10T10:23:36.000Z,1298429912227803137,1,5,4,0,,,,,,,,,,,,,,,,,,,,,
1469251418724855811,,"Hahahahahhaaa.
Iya tan malem ini makan seblak aja yak sambil nntn bad buddy 😅... https://t.co/r6MwdYWZaW",2021-12-10T10:23:30.000Z,739308638032920576,0,1,0,0,1.469227215753597e+18,quoted,,,,,81.0,104.0,https://t.co/r6MwdYWZaW,https://twitter.com/nanoncutiepie/status/1469227215753596929,twitter.com/nanoncutiepie/…,,,,,,,,,,
1469250349059887104,1.3076827528047124e+18,@80smelo baruu tauu makan seblak pakee telor,2021-12-10T10:19:15.000Z,1463896563445493765,0,1,0,0,1.4692271262094743e+18,replied_to,0.0,8.0,80smelo,1.3076827528047124e+18,,,,,,,,,,,,,,,
1469249885698465792,1.200343521921622e+18,"@Eishethacy @Nieza_Styles LU LAMBUNG MAH KALAU BERHARAP MAKAN SEBLAK SAMA NYA NANTANGIN MALAIKAT MAUT 😠

Istirahat dulu lah yg bener... Dah dah bye bye aja sama pedas asam",2021-12-10T10:17:24.000Z,1090676007198052352,0,2,0,0,1.4692373020942868e+18,replied_to,12.0,25.0,Nieza_Styles,2384292036.0,,,,,,,,,,,,,,,
1469249803313827842,,"aku lagi makan seblak, mau ga",2021-12-10T10:17:05.000Z,1380425067394293760,0,2,0,0,,,,,,,,,,,,,,,,,,,,,
1469249539395637248,,"liat tweet ini dan replyannya bener"" nampar banget buat gue yang dikit"" beli jajanan/minuman ga sehat:( mau dikurangin juga gimanaaa huhu kalo stress ujung""nya self reward makan seblak, boba, dan kawan-kawannya😔 https://t.co/kJBlVZlAk2",2021-12-10T10:16:02.000Z,1612334509,0,0,0,0,1.4692304518814925e+18,quoted,,,,,212.0,235.0,https://t.co/kJBlVZlAk2,https://twitter.com/ohmybeautybank/status/1469230451881492481,twitter.com/ohmybeautybank…,,,,,,,,,,
1469249224248213504,1.2105073277631447e+18,@lieuraingg yuk bisa makan seblak!!!,2021-12-10T10:14:47.000Z,1146833948493770752,0,0,0,0,1.4692489232985047e+18,replied_to,0.0,11.0,lieuraingg,1.2105073277631447e+18,,,,,,,,,,,,,,,
1469249070745022464,8.894860527961457e+17,@hiitsbit Fix nggak bisa diajak makan seblak bareng,2021-12-10T10:14:10.000Z,302997305,0,1,0,0,1.4692441311342387e+18,replied_to,0.0,9.0,hiitsbit,8.894860527961457e+17,,,,,,,,,,,,,,,
1469245677356027904,,Makan seblak https://t.co/D7UiCZVV8v,2021-12-10T10:00:41.000Z,1462495451052056576,0,0,0,0,,,,,,,13.0,36.0,https://t.co/D7UiCZVV8v,https://twitter.com/expelriamus/status/1469243433206181891,twitter.com/expelriamus/st…,,,,,,,,,,
1469244598065106944,,"Kangen makan nasi padang, kangen makan gorengan, kangen makan seblak.

Batuk, ayo pergi dong yg jauh 😩",2021-12-10T09:56:24.000Z,1002919989815357441,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1469242693377138689,1.29810380956296e+18,@_putrasptra LAKIK LO KENAPA ITU ANJIRRR MELET MELET GITU ABIS MAKAN SEBLAK?????,2021-12-10T09:48:49.000Z,1444349364323827712,0,1,0,0,1.4692425461821809e+18,replied_to,,,,,,,,,,,,,,,,,,,
1469242144778960897,,makan seblak di ujung jalan https://t.co/qbM6jjXxvP,2021-12-10T09:46:39.000Z,1441440074751569926,0,0,0,0,,,,,,,28.0,51.0,https://t.co/qbM6jjXxvP,https://twitter.com/ayyanotfound/status/1469242144778960897/photo/1,pic.twitter.com/qbM6jjXxvP,,,,,,,,,,
1469241961668235264,,"walopun hidup seribu tahun, kalo ga pernah makan seblak apa gunanya",2021-12-10T09:45:55.000Z,1421624560307228674,1,5,3,0,,,,,,,,,,,,,,,,,,,,,
1469241754876407809,103773927.0,@fathiyahfikri tan gue lg makan seblak alone nih kaya jomblo aja masa,2021-12-10T09:45:06.000Z,1233252739,0,1,0,0,1.4692414114804165e+18,replied_to,0.0,14.0,fathiyahfikri,103773927.0,,,,,,,,,,,,,,,
1469241486445219841,1853236945.0,"@s_mbakcantik Aku lagi mau workout mbak, jangan bikin aku gagal workout gara gara makan seblak donh ):",2021-12-10T09:44:02.000Z,1297741022621888514,0,1,0,0,1.469233519301849e+18,replied_to,0.0,13.0,s_mbakcantik,1853236945.0,,,,,,,,,,,,,,,
1469240604727005184,1.3961101529446807e+18,@diyah_sunflower ini aku lg makan seblak mau ga kak wkwk,2021-12-10T09:40:31.000Z,1439968050829135874,0,0,0,0,1.4692401946162872e+18,replied_to,0.0,16.0,diyah_sunflower,1.3961101529446807e+18,,,,,,,,,,,,,,,
1469238967040049155,2585776274.0,"@velishadid di sore yang cerah enih, sasha lagi nangis sesenggukan karena semalem diputusin my baby bala bala deviant karena sasha suka makan seblak pake kecap

karena gamon, sasha masih suka stalk acc mantannya ntu pake main acc",2021-12-10T09:34:01.000Z,976096739860951040,1,1,0,0,1.4692323552565862e+18,replied_to,0.0,11.0,velishadid,2585776274.0,,,,,,,,,,,,,,,
1469238696474214407,9.829870023865916e+17,@cutekyungie_12 Gua baru aja makan seblak wkwk,2021-12-10T09:32:57.000Z,1308961070271270912,0,1,0,0,1.4692375117255967e+18,replied_to,0.0,15.0,cutekyungie_12,9.829870023865916e+17,,,,,,,,,,,,,,,
1469238631822888962,1.425511664732971e+18,"@ackerawrman gak, baru sekali makan seblak dan gasuka😭",2021-12-10T09:32:41.000Z,1209846580460675074,0,0,0,0,1.469236878784168e+18,replied_to,0.0,12.0,ackerawrman,1.425511664732971e+18,,,,,,,,,,,,,,,
1469238507587588099,1.308721946905817e+18,@LYF3GO3S0N kemaren makan seblak dua kali,2021-12-10T09:32:11.000Z,1319861596760371201,0,0,0,0,1.4692383575153992e+18,replied_to,,,,,,,,,,,,,,,,,,,
1469238285968891912,,"liat sp yg punya maag, ga makan dr pg baru makan jam 4, dahtu makan seblak. sekarang yauda terima nasib 😁",2021-12-10T09:31:19.000Z,1227862082512547840,0,2,0,0,,,,,,,,,,,,,,,,,,,,,
1469237538225229824,,kenapa kalo red day bawaannya pengen makan seblak,2021-12-10T09:28:20.000Z,1297951424823693312,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1469237393974648846,1.4606587199648847e+18,@tydrangea 😭😭😭😭 barusan aku makan seblak pake nasiiii ahahshahaha,2021-12-10T09:27:46.000Z,1402769971428544515,0,1,0,0,1.4692373094342533e+18,replied_to,,,,,,,,,,,,,,,,,,,
1469237188529250307,1.3273886105726853e+18,@Kekew33 iyaaaa tapi lagi hujan hujan makan seblak enakk keknya,2021-12-10T09:26:57.000Z,1175053272362520576,0,1,0,0,1.469217917988262e+18,replied_to,0.0,8.0,Kekew33,1.3273886105726853e+18,,,,,,,,,,,,,,,
1469236736752451585,,hujan hujan gini makan seblak enak yaa https://t.co/oyMpt6xMnr,2021-12-10T09:25:09.000Z,1418957986677075974,0,2,1,0,,,,,,,39.0,62.0,https://t.co/oyMpt6xMnr,https://twitter.com/xpsya/status/1469236736752451585/photo/1,pic.twitter.com/oyMpt6xMnr,,,,,,,,,,
1469235901616177153,,Abis makan seblak😀,2021-12-10T09:21:50.000Z,1159605033660342272,0,3,0,0,,,,,,,,,,,,,,,,,,,,,
1469235472463372288,1.0906760071980524e+18,"@itskindarid @Nieza_Styles Makasiii yaaaa, doain bsok dh bisa makan seblak",2021-12-10T09:20:08.000Z,1200343521921622016,0,1,0,0,1.4692352572074926e+18,replied_to,13.0,26.0,Nieza_Styles,2384292036.0,,,,,,,,,,,,,,,
1469234805724233728,,Aku yang dari SD tiap makan seblak kaya gini jadi terkejut liat bagaimana seblak berevolusi https://t.co/3IuHyqxaMD,2021-12-10T09:17:29.000Z,403284354,0,1,1,0,1.4688072896749937e+18,quoted,,,,,92.0,115.0,https://t.co/3IuHyqxaMD,https://twitter.com/FOOD_FESS/status/1468807289674993665,twitter.com/FOOD_FESS/stat…,,,,,,,,,,
1469232906220367875,,"Ujan ujan gini enaknya makan seblak saos tiram sama ayang 

Ayang ayangkuuu (only javanese can relate)",2021-12-10T09:09:56.000Z,3143132965,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1469232896871305217,,makan seblak kok jd makin demem sih badan.,2021-12-10T09:09:54.000Z,1221030068975063040,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1469232583925846017,,lagi ngebayangin ibu hamil makan seblak kasian janinnya,2021-12-10T09:08:39.000Z,1380519935651184642,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
1469230763614695424,,lagi kepingin makan topoki redog tapi karna ongkir mahal alhasil belinya seblak :(,2021-12-10T09:01:25.000Z,497752356,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
1469230682303909889,1.2950314004798792e+18,@akuarisa1 makan seblak,2021-12-10T09:01:06.000Z,1307503445125939200,0,0,0,0,1.4692148823817748e+18,replied_to,0.0,10.0,akuarisa1,1.485616575537623e+18,,,,,,,,,,,,,,,
1469230676926894080,1.3190973671366203e+18,@hyeonibing kmrn sh makan seblak g dibolehin lagi TT,2021-12-10T09:01:05.000Z,1467457367411347457,0,1,0,0,1.4692106228102267e+18,replied_to,0.0,11.0,hyeonibing,1.3190973671366203e+18,,,,,,,,,,,,,,,
1469230116228112388,1369593073.0,@khanzazelmira Makan seblak biar gak pusink,2021-12-10T08:58:51.000Z,1236948331936403462,0,1,0,0,1.4692292008548475e+18,replied_to,0.0,14.0,khanzazelmira,1369593073.0,,,,,,,,,,,,,,,
1469230086645637120,1.430006631400493e+18,"@iprettykook makan seblak aja dulu sambil nontonin taekook, siapa tau ide ngalir nanti :)",2021-12-10T08:58:44.000Z,1433434234677465102,0,1,0,0,1.4692298842411827e+18,replied_to,0.0,12.0,iprettykook,1.430006631400493e+18,,,,,,,,,,,,,,,
